Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
41,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,68,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,358717982,40175407396,3583601605126776,3583596992277152,3583596999799895,3583601612823463
42,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,70,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,6154,53550,5989140,3583601612967902,3583596999902616,3583596999908696,3583601613069971
43,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,71,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,6154,60151,6734909,3583601613076491,3583596999935096,3583596999941656,3583601613192810
44,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,73,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,360691125,40397047744,3583601613205670,3583596999971416,3583597007920401,3583601621256375
45,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,75,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,6538,57186,6400228,3583601621409193,3583597008024401,3583597008030801,3583601621506083
46,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,76,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,6538,62675,7038516,3583601621509413,3583597008058481,3583597008064881,3583601621614232
47,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,78,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,351686088,39388057040,3583601621635112,3583597008087441,3583597015569544,3583601629254490
48,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,80,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,6922,59705,6682009,3583601629392788,3583597015668425,3583597015674825,3583601629480688
49,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,81,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,6922,61423,6888902,3583601629480638,3583597015702345,3583597015709225,3583601629640446
50,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,83,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,351250188,39339163156,3583601629676426,3583597015731534,3583597023333782,3583601637378443
51,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,85,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,7306,64325,7213322,3583601637540112,3583597023475222,3583597023481782,3583601637637661
52,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,86,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,7306,77553,8686093,3583601637637741,3583597023496982,3583597023504182,3583601637746820
53,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,88,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,348371598,39016850768,3583601637763220,3583597023526902,3583597031072510,3583601645450878
54,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,90,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,7690,65505,7338072,3583601645604167,3583597031175391,3583597031182271,3583601645701276
55,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,91,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,7690,74454,8340689,3583601645704756,3583597031215071,3583597031222591,3583601645814515
56,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,93,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,356562523,39934647088,3583601645836185,3583597031251871,3583597039048680,3583601653805070
57,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,95,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,8458,72971,8162445,3583601653951999,3583597039147080,3583597039154600,3583601654056618
58,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,96,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,8458,82744,9262570,3583601654059268,3583597039188200,3583597039196360,3583601654165817
59,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,98,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,371221696,41576260236,3583601654183677,3583597039218600,3583597047225329,3583601662322531
60,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,100,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,9226,78911,8841402,3583601662470539,3583597047327089,3583597047334769,3583601662564349
61,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,101,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,9226,91798,10284841,3583601662566099,3583597047365969,3583597047374610,3583601662674398
62,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,103,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,383201082,42918141992,3583601662695648,3583597047397330,3583597055804219,3583601671214178
63,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,105,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,9994,86827,9727657,3583601671369127,3583597055895579,3583597055903259,3583601671464146
64,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,106,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,9994,104046,11648756,3583601671463386,3583597055911739,3583597055921019,3583601671574116
65,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,108,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,390670837,43754957584,3583601671596245,3583597055943259,3583597064079749,3583601679880748
66,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,110,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,10762,95293,10667649,3583601680035377,3583597064217189,3583597064225829,3583601680133626
67,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,111,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,10762,108585,12152381,3583601680133236,3583597064251269,3583597064260549,3583601680231925
68,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,113,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,389760544,43652643044,3583601680258965,3583597064285509,3583597072674959,3583601688705716
69,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,115,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,11530,111192,12449286,3583601688861895,3583597072778159,3583597072787439,3583601688963114
70,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,116,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,11530,122701,13733668,3583601688962884,3583597072816559,3583597072827279,3583601689086043
71,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,118,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,414859768,46463979392,3583601689104333,3583597072849519,3583597081594009,3583601697915561
72,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,120,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,12682,113679,12733701,3583601698070370,3583597081693050,3583597081702810,3583601698170329
73,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,121,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,12682,130507,14617641,3583601698169429,3583597081732090,3583597081742970,3583601698277098
74,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,123,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,469414330,52574239124,3583601698301408,3583597081766256,3583597091631878,3583601708194087
75,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,125,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,13834,132591,14873645,3583601708349986,3583597091737158,3583597091748198,3583601708458665
76,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,126,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,13834,164366,18400976,3583601708456865,3583597091755398,3583597091767398,3583601708565495
77,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,128,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,501558085,56174234016,3583601708593674,3583597091789318,3583597102473822,3583601719384797
78,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,130,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,14986,141060,15812230,3583601719526795,3583597102576062,3583597102587582,3583601719624705
79,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,131,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,14986,164080,18373101,3583601719620615,3583597102594942,3583597102607582,3583601719723164
80,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,133,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,572694332,64141342456,3583601719752253,3583597102629502,3583597114495129,3583601731702276
81,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,135,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,16138,162682,18229250,3583601731860715,3583597114595129,3583597114607929,3583601731965444
82,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,136,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,16138,175847,19686473,3583601731960884,3583597114613849,3583597114627609,3583601732083723
83,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,138,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,602751922,67507864404,3583601732099163,3583597114648729,3583597127273877,3583601744673721
84,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,140,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,17674,188901,21148704,3583601744804920,3583597127376438,3583597127390038,3583601744905849
85,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,141,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,17674,194504,21793297,3583601744898809,3583597127395318,3583597127410038,3583601744996438
86,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,143,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,657355362,73623422656,3583601745029258,3583597127433238,3583597141002388,3583601758687787
87,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,145,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,19210,204327,22905557,3583601758838476,3583597141112308,3583597141128948,3583601758946215
88,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,146,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,19210,195645,21921484,3583601758937035,3583597141153108,3583597141169748,3583601759049274
89,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,148,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,708815092,79386860608,3583601759063404,3583597141192591,3583597155765574,3583601773783644
90,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,150,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,21130,213915,23951085,3583601773972563,3583597155885254,3583597155901574,3583601774093322
91,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,151,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,21130,231629,25921938,3583601774087612,3583597155908294,3583597155925254,3583601774205001
92,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,153,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,397886296,44562838556,3583601774226501,3583597155946214,3583597166215510,3583601783397636
93,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,155,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,23050,222698,24959362,3583601783558765,3583597166320471,3583597166340151,3583601783667504
94,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,156,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,23050,248352,27807982,3583601783662054,3583597166340151,3583597166357271,3583601783776373
95,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,158,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,1197336754,134101504112,3583601783798823,3583597166379031,3583597189311228,3583601808951478
96,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,160,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,25354,247379,27708537,3583601809113927,3583597189411708,3583597189429788,3583601809224996
97,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,161,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,25354,266599,29873945,3583601809224466,3583597189479868,3583597189499228,3583601809426254
98,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,163,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,1122555317,125725865480,3583601809463114,3583597189521308,3583597213103587,3583601832903113
99,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,165,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,27658,299388,33536005,3583601833055802,3583597213226147,3583597213248227,3583601833169591
100,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,166,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,27658,319690,35803452,3583601833157191,3583597213253027,3583597213274467,3583601833270200
101,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,168,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,1421315139,159186892692,3583601833300470,3583597213295332,3583597241110106,3583601863490395
102,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,170,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,30346,333701,37384222,3583601863596214,3583597241248986,3583597241272026,3583601863716753
103,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,171,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,30346,334646,37480857,3583601863703113,3583597241276986,3583597241299706,3583601863809952
104,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,173,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,944822840,105819765112,3583601863843702,3583597241320986,3583597262050787,3583601883653451
105,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,175,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,33034,350946,39310298,3583601883826999,3583597262163907,3583597262189347,3583601883954288
106,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,176,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,33034,375320,42019977,3583601883939148,3583597262189347,3583597262213667,3583601884083567
107,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,178,3648925,3648925,102400000,1024,0,0,60,4,16,64,0x0,0x7feea6334f40,38400000,1537512795,172201333504,3583601884095287,3583597262238627,3583597292019646,3583601915911808
108,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,180,3648925,3648925,13312,256,0,0,8,0,16,64,0x0,0x7feea6334f00,36106,376458,42154552,3583601915944318,3583597292157246,3583597292185726,3583601916179726
