Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
23,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,38,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572205017929,3583596945941169,3583596953469192,3583572212766664
24,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,40,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572212907633,3583596953571272,3583596953576232,3583572213013992
25,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,41,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572213033232,3583596953598312,3583596953602792,3583572213201021
26,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,43,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572213231641,3583596953622632,3583596961128095,3583572220913527
27,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,45,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572221061125,3583596961224735,3583596961230015,3583572221167725
28,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,46,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572221175055,3583596961255456,3583596961259936,3583572221338573
29,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,48,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572221371333,3583596961281056,3583596968936279,3583572229239798
30,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,50,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572229377307,3583596969047640,3583596969053240,3583572229472796
31,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,51,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572229478076,3583596969084920,3583596969090200,3583572229644554
32,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,53,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572229677444,3583596969112440,3583596976788464,3583572237542429
33,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,55,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572237686608,3583596976893584,3583596976899344,3583572237783887
34,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,56,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572237789717,3583596976923184,3583596976928624,3583572237937786
35,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,58,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572237969605,3583596976949104,3583596984460168,3583572245655072
36,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,60,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572245790881,3583596984566248,3583596984572168,3583572245888160
37,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,61,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572245894010,3583596984602408,3583596984608328,3583572246074748
38,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,63,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572246107898,3583596984630568,3583596992118431,3583572253756115
39,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,65,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572253882174,3583596992216832,3583596992222592,3583572253977133
40,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,66,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572253982453,3583596992249312,3583596992255072,3583572254155411
41,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,68,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572254187481,3583596992277152,3583596999799895,3583572261840298
42,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,70,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572261971557,3583596999902616,3583596999908696,3583572262078056
43,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,71,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572262083976,3583596999935096,3583596999941656,3583572262239864
44,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,73,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572262272274,3583596999971416,3583597007920401,3583572270393417
45,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,75,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572270511526,3583597008024401,3583597008030801,3583572270606845
46,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,76,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572270612165,3583597008058481,3583597008064881,3583572270783334
47,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,78,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572270815504,3583597008087441,3583597015569544,3583572278443880
48,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,80,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572278578789,3583597015668425,3583597015674825,3583572278674598
49,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,81,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572278679728,3583597015702345,3583597015709225,3583572278844047
50,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,83,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572278875577,3583597015731534,3583597023333782,3583572286589243
51,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,85,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572286717352,3583597023475222,3583597023481782,3583572286819601
52,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,86,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572286825581,3583597023496982,3583597023504182,3583572286989510
53,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,88,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572287023289,3583597023526902,3583597031072510,3583572294742105
54,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,90,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572294881594,3583597031175391,3583597031182271,3583572294984393
55,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,91,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572294990893,3583597031215071,3583597031222591,3583572295168752
56,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,93,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572295200051,3583597031251871,3583597039048680,3583572303117986
57,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,95,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572303249285,3583597039147080,3583597039154600,3583572303346344
58,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,96,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572303352374,3583597039188200,3583597039196360,3583572303517753
59,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,98,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572303549682,3583597039218600,3583597047225329,3583572311677105
60,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,100,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572311806984,3583597047327089,3583597047334769,3583572311902053
61,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,101,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572311905313,3583597047365969,3583597047374610,3583572312069222
62,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,103,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572312101531,3583597047397330,3583597055804219,3583572320543461
63,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,105,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572320693350,3583597055895579,3583597055903259,3583572320793510
64,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,106,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572320795570,3583597055911739,3583597055921019,3583572320950778
65,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,108,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572320988448,3583597055943259,3583597064079749,3583572329421248
66,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,110,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572329552137,3583597064217189,3583597064225829,3583572329650796
67,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,111,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572329653956,3583597064251269,3583597064260549,3583572329812115
68,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,113,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572329855394,3583597064285509,3583597072674959,3583572338287625
69,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,115,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572338428153,3583597072778159,3583597072787439,3583572338530063
70,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,116,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572338530623,3583597072816559,3583597072827279,3583572338697601
71,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,118,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572338730221,3583597072849519,3583597081594009,3583572347459649
72,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,120,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572347607357,3583597081693050,3583597081702810,3583572347716456
73,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,121,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572347720746,3583597081732090,3583597081742970,3583572347901595
74,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,123,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572347934165,3583597081766256,3583597091631878,3583572358008761
75,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,125,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572358141200,3583597091737158,3583597091748198,3583572358238329
76,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,126,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572358238389,3583597091755398,3583597091767398,3583572358393578
77,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,128,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572358425728,3583597091789318,3583597102473822,3583572369122539
78,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,130,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572369256388,3583597102576062,3583597102587582,3583572369357547
79,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,131,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572369357257,3583597102594942,3583597102607582,3583572369451356
80,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,133,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572369481416,3583597102629502,3583597114495129,3583572381223379
81,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,135,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572381347998,3583597114595129,3583597114607929,3583572381447867
82,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,136,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572381447657,3583597114613849,3583597114627609,3583572381602066
83,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,138,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572381634086,3583597114648729,3583597127273877,3583572394344280
84,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,140,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572394470679,3583597127376438,3583597127390038,3583572394577178
85,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,141,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572394572368,3583597127395318,3583597127410038,3583572394672727
86,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,143,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572394697297,3583597127433238,3583597141002388,3583572408371954
87,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,145,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572408495693,3583597141112308,3583597141128948,3583572408601212
88,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,146,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572408596932,3583597141153108,3583597141169748,3583572408690801
89,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,148,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572408720801,3583597141192591,3583597155765574,3583572423664217
90,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,150,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572423792516,3583597155885254,3583597155901574,3583572423905105
91,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,151,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572423900135,3583597155908294,3583597155925254,3583572424010964
92,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,153,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572424033004,3583597155946214,3583597166215510,3583572434143220
93,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,155,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572434278449,3583597166320471,3583597166340151,3583572434385009
94,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,156,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572434378058,3583597166340151,3583597166357271,3583572434475818
95,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,158,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572434507108,3583597166379031,3583597189311228,3583572457250799
96,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,160,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572457377188,3583597189411708,3583597189429788,3583572457484377
97,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,161,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572457494357,3583597189479868,3583597189499228,3583572457664356
98,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,163,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572457696545,3583597189521308,3583597213103587,3583572481034752
99,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,165,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572481192091,3583597213226147,3583597213248227,3583572481306100
100,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,166,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572481300290,3583597213253027,3583597213274467,3583572481403369
101,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,168,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572481434419,3583597213295332,3583597241110106,3583572509189689
102,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,170,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572509289488,3583597241248986,3583597241272026,3583572509407077
103,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,171,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572509398377,3583597241276986,3583597241299706,3583572509504096
104,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,173,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572509534886,3583597241320986,3583597262050787,3583572528304451
105,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,175,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572529164623,3583597262163907,3583597262189347,3583572529279443
106,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,176,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572529268352,3583597262189347,3583597262213667,3583572529373592
107,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,178,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572529406191,3583597262238627,3583597292019646,3583572559882839
108,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,180,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572559992548,3583597292157246,3583597292185726,3583572560128317
109,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,181,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572560114117,3583597292185726,3583597292212766,3583572560216936
110,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,183,3647688,3647688,102400000,1024,0,0,60,4,16,64,0x0,0x7fda079f8f40,0,0,0,3583572560248496,3583597292236295,3583597326132522,3583572594688051
111,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,185,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572594791140,3583597326230122,3583597326260842,3583572594912239
112,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,186,3647688,3647688,13312,256,0,0,8,0,16,64,0x0,0x7fda079f8f00,0,0,0,3583572594896819,3583597326265962,3583597326297802,3583572595012088
