Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,DispatchNs,BeginNs,EndNs,CompleteNs
26,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,43,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960598226307,3580960598236148,3580960605732473,3580960605755056
27,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,45,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960605821066,3580960605835673,3580960605841273,3580960605843526
28,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,46,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960605845646,3580960605871513,3580960605877433,3580960605880345
29,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,48,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960605891815,3580960605916473,3580960613587678,3580960613605672
30,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,50,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960613671242,3580960613689438,3580960613695198,3580960613697602
31,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,51,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960613700462,3580960613726878,3580960613732798,3580960613735041
32,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,53,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960613746021,3580960613755838,3580960621427363,3580960621446739
33,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,55,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960621508688,3580960621522724,3580960621528644,3580960621530828
34,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,56,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960621530528,3580960621584004,3580960621590084,3580960621592277
35,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,58,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960621626147,3580960621649444,3580960629139689,3580960629156417
36,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,60,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960629351584,3580960629366089,3580960629371849,3580960629373984
37,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,61,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960629380714,3580960629387849,3580960629394249,3580960629396354
38,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,63,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960629428294,3580960629440009,3580960636945934,3580960636964253
39,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,65,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960637034802,3580960637048334,3580960637054574,3580960637056742
40,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,66,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960637057392,3580960637079534,3580960637086254,3580960637088352
41,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,68,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960637099432,3580960637106094,3580960644556979,3580960644572382
42,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,70,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960644630621,3580960644643699,3580960644650259,3580960644652511
43,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,71,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960644651441,3580960644666099,3580960644672979,3580960644674981
44,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,73,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960644686791,3580960644693139,3580960652734905,3580960652752134
45,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,75,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960652808124,3580960652821305,3580960652828025,3580960652830104
46,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,76,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960652830724,3580960652871385,3580960652878585,3580960652880613
47,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,78,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960652897153,3580960652912025,3580960660397310,3580960660416252
48,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,80,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960660502831,3580960660516990,3580960660523710,3580960660525831
49,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,81,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960660527231,3580960660540990,3580960660548190,3580960660550231
50,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,83,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960660561991,3580960660577748,3580960668154870,3580960668179290
51,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,85,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960668235559,3580960668262390,3580960668269270,3580960668271709
52,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,86,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960668271009,3580960668278390,3580960668285590,3580960668287859
53,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,88,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960668298438,3580960668305910,3580960675900952,3580960675922657
54,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,90,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960675971446,3580960675984152,3580960675991032,3580960675996096
55,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,91,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960675991906,3580960675999032,3580960676006552,3580960676008536
56,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,93,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960676019996,3580960676026872,3580960683791995,3580960683813142
57,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,95,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960683864112,3580960683878075,3580960683885435,3580960683889322
58,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,96,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960683885352,3580960683891995,3580960683899515,3580960683901841
59,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,98,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960683912741,3580960683919835,3580960692033758,3580960692052294
60,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,100,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960692107914,3580960692120478,3580960692128798,3580960692132274
61,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,101,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960692128584,3580960692135518,3580960692143838,3580960692146084
62,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,103,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960692156643,3580960692162718,3580960700544160,3580960700566943
63,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,105,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960700642843,3580960700657760,3580960700666400,3580960700670902
64,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,106,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960700666502,3580960700673600,3580960700683360,3580960700685752
65,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,108,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960700696252,3580960700729921,3580960709214883,3580960709234461
66,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,110,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960709294590,3580960709307683,3580960709316643,3580960709321420
67,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,111,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960709317430,3580960709324643,3580960709334723,3580960709337120
68,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,113,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960709347740,3580960709354883,3580960717701766,3580960717718810
69,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,115,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960717773210,3580960717785766,3580960717796326,3580960717800379
70,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,116,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960717794019,3580960717801126,3580960717810726,3580960717813019
71,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,118,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960717823399,3580960717830566,3580960726569609,3580960726590316
72,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,120,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960726650645,3580960726666249,3580960726676649,3580960726678985
73,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,121,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960726675845,3580960726682249,3580960726693929,3580960726696124
74,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,123,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960726706344,3580960726713277,3580960736437440,3580960736461450
75,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,125,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960736513370,3580960736527840,3580960736539200,3580960736541229
76,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,126,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960736537249,3580960736544160,3580960736556800,3580960736559149
77,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,128,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960736569789,3580960736576800,3580960747122243,3580960747143556
78,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,130,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960747195756,3580960747209283,3580960747221443,3580960747223505
79,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,131,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960747217725,3580960747226243,3580960747239043,3580960747241315
80,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,133,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960747252435,3580960747259363,3580960759104167,3580960759126848
81,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,135,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960759181708,3580960759196007,3580960759209127,3580960759211457
82,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,136,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960759204427,3580960759214247,3580960759228327,3580960759230697
83,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,138,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960759240887,3580960759248647,3580960771612331,3580960771634984
84,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,140,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960771685954,3580960771699371,3580960771713131,3580960771715443
85,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,141,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960771708303,3580960771718091,3580960771734251,3580960771736603
86,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,143,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960771746873,3580960771753771,3580960785251215,3580960785269139
87,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,145,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960785327278,3580960785341295,3580960785357295,3580960785359588
88,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,146,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960785350038,3580960785357295,3580960785372015,3580960785374278
89,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,148,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960785385308,3580960785392130,3580960800760133,3580960800783613
90,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,150,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960800841552,3580960800855333,3580960800871333,3580960800876222
91,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,151,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960800870672,3580960800878373,3580960800895813,3580960800898312
92,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,153,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960800910152,3580960800917093,3580960811810375,3580960811832145
93,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,155,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960811892694,3580960811906695,3580960811925575,3580960811928094
94,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,156,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960811918414,3580960811925575,3580960811943975,3580960811946304
95,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,158,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960811956394,3580960811962535,3580960835545741,3580960835584911
96,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,160,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960835621211,3580960835633741,3580960835653421,3580960835674930
97,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,161,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960835650120,3580960835678861,3580960835698381,3580960835700770
98,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,163,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960835711770,3580960835718061,3580960858760627,3580960858801283
99,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,165,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960858854463,3580960858867347,3580960858888947,3580960858891192
100,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,166,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960858879642,3580960858888947,3580960858910547,3580960858912972
101,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,168,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960858924152,3580960858931496,3580960886768794,3580960886827874
102,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,170,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960886854873,3580960886867674,3580960886890554,3580960886892873
103,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,171,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960886876353,3580960886890554,3580960886914394,3580960886916463
104,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,173,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960886926753,3580960886933274,3580960909093928,3580960909147705
105,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,175,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960909186475,3580960909200488,3580960909225608,3580960909228954
106,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,176,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960909209585,3580960909231048,3580960909255368,3580960909257424
107,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,178,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960909268404,3580960909276168,3580960940118428,3580960940172974
108,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,180,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960940199454,3580960940212508,3580960940240508,3580960940242683
109,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,181,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960940221263,3580960940240508,3580960940268508,3580960940270483
110,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,183,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960940281143,3580960940287376,3580960971906424,3580960971965294
111,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,185,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960971990254,3580960972002264,3580960972032824,3580960972035003
112,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,186,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580960972018294,3580960972037464,3580960972068824,3580960972071203
113,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,188,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580960972081633,3580960972088824,3580961000517151,3580961000571439
114,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,190,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580961000595918,3580961000608191,3580961000640351,3580961000642888
115,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,191,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580961000619008,3580961000640351,3580961000671551,3580961000673908
116,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,193,3453189,3453189,102400000,1024,0,0,60,4,16,64,0x0,0x7fd5b6248f40,3580961000684328,3580961000691391,3580961028298758,3580961028337812
117,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,195,3453189,3453189,13312,256,0,0,8,0,16,64,0x0,0x7fd5b6248f00,3580961028400172,3580961028412838,3580961028448198,3580961028450901
