Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
36,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,60,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19808,2191224,3580909205635756,3580960629366089,3580960629371849,3580909205716315
37,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,61,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12286,1350880,3580909205719395,3580960629387849,3580960629394249,3580909205798624
38,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,63,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4170700,467028704,3580909205836653,3580960629440009,3580960636945934,3580909213552359
39,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,65,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19590,2173368,3580909213653008,3580960637048334,3580960637054574,3580909213732757
40,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,66,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12196,1366104,3580909213735067,3580960637079534,3580960637086254,3580909213812116
41,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,68,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4122968,461895016,3580909213855655,3580960637106094,3580960644556979,3580909221473782
42,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,70,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19662,2231744,3580909221607530,3580960644643699,3580960644650259,3580909221733349
43,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,71,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,18950,2097032,3580909221740229,3580960644666099,3580960644672979,3580909221873838
44,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,73,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4718126,528715272,3580909221909247,3580960644693139,3580960652734905,3580909230032148
45,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,75,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,18798,2129576,3580909230137497,3580960652821305,3580960652828025,3580909230219306
46,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,76,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12290,1359880,3580909230220756,3580960652871385,3580960652878585,3580909230300685
47,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,78,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4141310,463547112,3580909230339105,3580960652912025,3580960660397310,3580909237914022
48,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,80,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,22194,2453192,3580909238040321,3580960660516990,3580960660523710,3580909238131309
49,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,81,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12132,1378120,3580909238132829,3580960660540990,3580960660548190,3580909238212399
50,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,83,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4210376,471385264,3580909238246278,3580960660577748,3580960668154870,3580909246017223
51,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,85,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19516,2168192,3580909246127502,3580960668262390,3580960668269270,3580909246210711
52,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,86,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12162,1384712,3580909246211031,3580960668278390,3580960668285590,3580909246286180
53,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,88,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4173158,464892288,3580909246320670,3580960668305910,3580960675900952,3580909254011276
54,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,90,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,28844,3253848,3580909254113705,3580960675984152,3580960675991032,3580909254196764
55,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,91,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12194,1365552,3580909254197074,3580960675999032,3580960676006552,3580909254273983
56,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,93,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4534180,508107504,3580909254308892,3580960676026872,3580960683791995,3580909262350954
57,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,95,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,23174,2562088,3580909262458403,3580960683878075,3580960683885435,3580909262539422
58,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,96,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12324,1354328,3580909262539632,3580960683891995,3580960683899515,3580909262612421
59,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,98,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4406440,493780664,3580909262646841,3580960683919835,3580960692033758,3580909270789892
60,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,100,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19686,2202680,3580909270900661,3580960692120478,3580960692128798,3580909270980420
61,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,101,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12148,1370536,3580909270979760,3580960692135518,3580960692143838,3580909271060599
62,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,103,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4779564,534612552,3580909271094248,3580960692162718,3580960700544160,3580909279589475
63,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,105,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19644,2169656,3580909279693754,3580960700657760,3580960700666400,3580909279775644
64,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,106,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12276,1399528,3580909279770693,3580960700673600,3580960700683360,3580909279846263
65,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,108,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4244186,474533136,3580909279881362,3580960700729921,3580960709214883,3580909288239371
66,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,110,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19886,2183600,3580909288350330,3580960709307683,3580960709316643,3580909288440089
67,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,111,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,20712,2274920,3580909288441678,3580960709324643,3580960709334723,3580909288572757
68,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,113,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4589064,513475256,3580909288607347,3580960709354883,3580960717701766,3580909297190913
69,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,115,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19846,2180384,3580909297293972,3580960717785766,3580960717796326,3580909297380091
70,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,116,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12166,1367464,3580909297378641,3580960717801126,3580960717810726,3580909297457850
71,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,118,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4297884,481383040,3580909297491289,3580960717830566,3580960726569609,3580909306471621
72,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,120,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19462,2165144,3580909306584570,3580960726666249,3580960726676649,3580909306669529
73,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,121,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12330,1358352,3580909306664509,3580960726682249,3580960726693929,3580909306743728
74,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,123,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4244254,476253088,3580909306777448,3580960726713277,3580960736437440,3580909316746228
75,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,125,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,18952,2149528,3580909316867477,3580960736527840,3580960736539200,3580909316955596
76,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,126,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12272,1356184,3580909316954966,3580960736544160,3580960736556800,3580909317041535
77,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,128,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4445244,497486104,3580909317076715,3580960736576800,3580960747122243,3580909327766548
78,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,130,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,20486,2308800,3580909327877117,3580960747209283,3580960747221443,3580909327967105
79,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,131,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12136,1368136,3580909327963896,3580960747226243,3580960747239043,3580909328055775
80,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,133,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4219600,473287936,3580909328089574,3580960747259363,3580960759104167,3580909340012984
81,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,135,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,18906,2108936,3580909340125702,3580960759196007,3580960759209127,3580909340216931
82,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,136,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12164,1380936,3580909340212691,3580960759214247,3580960759228327,3580909340299961
83,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,138,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4209582,472491632,3580909340334070,3580960759248647,3580960771612331,3580909352805233
84,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,140,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19554,2165384,3580909352906332,3580960771699371,3580960771713131,3580909352991541
85,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,141,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12154,1380624,3580909352986042,3580960771718091,3580960771734251,3580909353081461
86,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,143,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4167828,465698056,3580909353116130,3580960771753771,3580960785251215,3580909366775180
87,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,145,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19332,2162928,3580909366851980,3580960785341295,3580960785357295,3580909366944069
88,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,146,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19682,2173576,3580909366937659,3580960785357295,3580960785372015,3580909367070247
89,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,148,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4185686,469368544,3580909367104997,3580960785392130,3580960800760133,3580909381783896
90,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,150,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19606,2216720,3580909381913285,3580960800855333,3580960800871333,3580909382006744
91,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,151,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12274,1356552,3580909381996504,3580960800878373,3580960800895813,3580909382085043
92,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,153,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4153642,465649600,3580909382119183,3580960800917093,3580960811810375,3580909392674737
93,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,155,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,18870,2117736,3580909392785786,3580960811906695,3580960811925575,3580909392878914
94,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,156,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12148,1372864,3580909392871225,3580960811925575,3580960811943975,3580909392961144
95,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,158,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4144534,464070328,3580909392995373,3580960811962535,3580960835545741,3580909416434087
96,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,160,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,21474,2429672,3580909416532746,3580960835633741,3580960835653421,3580909416628614
97,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,161,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12188,1366128,3580909416627594,3580960835678861,3580960835698381,3580909416713493
98,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,163,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4134198,461808720,3580909416747343,3580960835718061,3580960858760627,3580909439205087
99,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,165,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,21474,2365848,3580909439307336,3580960858867347,3580960858888947,3580909439401945
100,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,166,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12204,1363592,3580909439390085,3580960858888947,3580960858910547,3580909439479344
101,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,168,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4137790,462834624,3580909439514074,3580960858931496,3580960886768794,3580909467557256
102,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,170,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19212,2156424,3580909467644006,3580960886867674,3580960886890554,3580909467739365
103,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,171,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12144,1382488,3580909467727015,3580960886890554,3580960886914394,3580909467813214
104,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,173,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4134228,463509376,3580909467848403,3580960886933274,3580960909093928,3580909486474959
105,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,175,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19818,2186528,3580909486585498,3580960909200488,3580960909225608,3580909486684907
106,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,176,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,12650,1416120,3580909486669437,3580960909231048,3580960909255368,3580909486765686
107,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,178,3451067,3451067,102400000,1024,0,0,60,4,16,64,0x0,0x7f49601fcf40,4800000,4139562,464580872,3580909486800416,3580960909276168,3580960940118428,3580909517250802
108,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,180,3451067,3451067,13312,256,0,0,8,0,16,64,0x0,0x7f49601fcf00,624,19792,2189304,3580909517336071,3580960940212508,3580960940240508,3580909517439900
