Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,GRBM_COUNT,GRBM_GUI_ACTIVE,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,DispatchNs,BeginNs,EndNs,CompleteNs
14,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,23,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,13312328,13312328,29191,106498632,1600000,5559637125,106215232,0,22281261496,3580945648685301,3580960564969743,3580960573192469,3580945657190477
15,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,25,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,20413,20413,16798,163312,208,291682,46861,0,1171836,3580945657346866,3580960573302389,3580960573307029,3580945657463754
16,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,26,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,20169,20169,16692,161360,208,322552,51580,0,1296196,3580945657471414,3580960573345909,3580960573350069,3580945657690272
17,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,28,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,13201369,13201369,29265,105610960,1600000,5992940719,105438651,0,24014483520,3580945657744142,3580960573389749,3580960581589595,3580945666210479
18,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,30,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,20717,20717,17095,165744,208,310881,49615,0,1248764,3580945666409556,3580960581681435,3580960581686395,3580945666530485
19,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,31,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,17850,17850,14249,142808,208,336972,53128,0,1353872,3580945666539305,3580960581715195,3580960581719675,3580945666672224
20,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,33,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,13931037,13931037,28603,111448304,1600000,5430395580,111074318,0,21764272928,3580945666698243,3580960581752795,3580960590336001,3580945675560896
21,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,35,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,20887,20887,17301,167104,208,322281,51588,0,1294812,3580945675632675,3580960590425601,3580960590430241,3580945675830633
22,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,36,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,18187,18187,14539,145504,208,348012,55183,0,1397480,3580945675837643,3580960590468321,3580960590472961,3580945675950062
23,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,38,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,12032114,12032114,31088,96256920,1600000,6587505848,96090870,0,26392738160,3580945675992062,3580960590507983,3580960598047348,3580945683758986
24,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,40,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,21452,21452,17895,171624,208,350033,56099,0,1405720,3580945683822916,3580960598171988,3580960598177268,3580945684028994
25,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,41,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,19069,19069,15458,152560,208,391827,61941,0,1572880,3580945684034353,3580960598207988,3580960598212628,3580945684151512
26,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,43,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,12007990,12007990,27911,96063928,1600000,6470948178,95886939,0,25926511120,3580945684182542,3580960598236148,3580960605732473,3580945691882897
27,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,45,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,21355,21355,17778,170848,208,350904,56240,0,1409336,3580945692048346,3580960605835673,3580960605841273,3580945692157274
28,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,46,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,18261,18261,14483,146096,208,329165,53197,0,1322060,3580945692161025,3580960605871513,3580960605877433,3580945692257863
29,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,48,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,12320622,12320622,30946,98564984,1600000,6077503890,98377364,0,24352707548,3580945692304113,3580960605916473,3580960613587678,3580945700155907
30,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,50,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,22192,22192,18580,177544,208,374269,59942,0,1503000,3580945700316285,3580960613689438,3580960613695198,3580945700415014
31,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,51,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,18334,18334,14761,146680,208,336633,54298,0,1351720,3580945700419104,3580960613726878,3580960613732798,3580945700527393
32,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,53,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,12319200,12319200,29833,98553608,1600000,6458211059,98403392,0,25875543928,3580945700571822,3580960613755838,3580960621427363,3580945708428446
33,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,55,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,22071,22071,18323,176576,208,379433,60741,0,1523364,3580945708609324,3580960621522724,3580960621528644,3580945708722493
34,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,56,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,18586,18586,14780,148696,208,357897,58087,0,1437068,3580945708726073,3580960621584004,3580960621590084,3580945708850531
35,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,58,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,11930757,11930757,31139,95446064,1600000,6808732341,95280288,0,27277637588,3580945708889811,3580960621649444,3580960629139689,3580945716549497
36,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,60,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,22556,22556,18875,180456,208,402999,64385,0,1618200,3580945716702256,3580960629366089,3580960629371849,3580945716806595
37,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,61,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,19691,19691,16017,157536,208,406268,66518,0,1629888,3580945716811315,3580960629387849,3580960629394249,3580945716916483
38,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,63,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,11977746,11977746,29190,95821976,1600000,6456406124,95669795,0,25868331724,3580945716966103,3580960629440009,3580960636945934,3580945724630459
39,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,65,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,23123,23123,19426,184992,208,406990,65421,0,1633900,3580945724789757,3580960637048334,3580960637054574,3580945724895936
40,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,66,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,20531,20531,16805,164256,208,431902,70428,0,1732760,3580945724899526,3580960637079534,3580960637086254,3580945725018014
41,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,68,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,11864587,11864587,30204,94916704,1600000,6462540858,94741819,0,25892871272,3580945725060154,3580960637106094,3580960644556979,3580945732685470
42,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,70,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,23113,23113,19387,184912,208,430833,68749,0,1728532,3580945732848979,3580960644643699,3580960644650259,3580945732954858
43,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,71,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,21002,21002,17282,168024,208,458744,75365,0,1840844,3580945732957308,3580960644666099,3580960644672979,3580945733271684
44,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,73,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,12716037,12716037,27894,101728304,1600000,5222225750,101523921,0,20931715444,3580945733318234,3580960644693139,3580960652734905,3580945741420345
45,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,75,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,23965,23965,20191,191728,208,453747,72675,0,1820404,3580945741581393,3580960652821305,3580960652828025,3580945741682492
46,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,76,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,21182,21182,17443,169464,208,455099,74753,0,1825924,3580945741684892,3580960652871385,3580960652878585,3580945741796731
47,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,78,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,11926524,11926524,35080,95412200,1600000,6043354286,95224456,0,24216133252,3580945741843200,3580960652912025,3580960660397310,3580945749504596
48,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,80,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,24087,24087,20299,192704,208,454838,72725,0,1824736,3580945749645485,3580960660516990,3580960660523710,3580945749746854
49,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,81,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,22387,22387,17710,179104,208,474609,78178,0,1904068,3580945749749784,3580960660540990,3580960660548190,3580945749849893
50,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,83,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,12034502,12034502,31631,96276024,1600000,6154192073,96136302,0,24659485076,3580945749900362,3580960660577748,3580960668154870,3580945757611097
51,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,85,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,24139,24139,20264,193120,208,478876,76086,0,1921072,3580945757778996,3580960668262390,3580960668269270,3580945757890774
52,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,86,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,23119,23119,19403,184960,208,557333,90971,0,2234872,3580945757893554,3580960668278390,3580960668285590,3580945758005703
53,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,88,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,11972579,11972579,34477,95780640,1600000,6025646335,95633035,0,24145314224,3580945758038083,3580960668305910,3580960675900952,3580945765705229
54,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,90,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,24350,24350,20558,194808,208,479599,76741,0,1923220,3580945765853017,3580960675984152,3580960675991032,3580945765954566
55,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,91,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,22420,22420,18701,179368,208,528020,85859,0,2118356,3580945765955936,3580960675999032,3580960676006552,3580945766062365
56,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,93,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,12415325,12415325,29847,99322608,1600000,5548890173,99153611,0,22238397636,3580945766114814,3580960676026872,3580960683791995,3580945774040028
57,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,95,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,26063,26063,22293,208512,208,546048,87509,0,2189936,3580945774199686,3580960683878075,3580960683885435,3580945774305665
58,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,96,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,24979,24979,21212,199840,208,600446,96824,0,2407172,3580945774306595,3580960683891995,3580960683899515,3580945774412224
59,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,98,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,12731562,12731562,32286,101852504,1600000,7464632920,101694065,0,29901378504,3580945774457093,3580960683919835,3580960692033758,3580945782577774
60,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,100,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,26861,26861,23112,214896,208,607877,98121,0,2436620,3580945782735612,3580960692120478,3580960692128798,3580945782842841
61,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,101,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,25431,25431,21582,203456,208,644224,104346,0,2582816,3580945782842301,3580960692135518,3580960692143838,3580945782947520
62,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,103,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,13300850,13300850,30740,106406808,1600000,5699247329,106228485,0,22839939928,3580945782992579,3580960692162718,3580960700544160,3580945791479997
63,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,105,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,27187,27187,23423,217504,208,615728,99252,0,2469084,3580945791652085,3580960700657760,3580960700666400,3580945791761923
64,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,106,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,26522,26522,22808,212184,208,721050,116402,0,2889088,3580945791760914,3580960700673600,3580960700683360,3580945791858953
65,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,108,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,13008130,13008130,35424,104065048,1600000,8588694037,103937859,0,34397597648,3580945791902702,3580960700729921,3580960709214883,3580945800213031
66,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,110,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,29293,29293,25492,234352,208,680026,110005,0,2725076,3580945800388119,3580960709307683,3580960709316643,3580945800500698
67,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,111,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,27702,27702,23946,221624,208,753648,121806,0,3020592,3580945800499558,3580960709324643,3580960709334723,3580945800625876
68,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,113,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,13189594,13189594,37517,105516760,1600000,6965138879,105356339,0,27903461884,3580945800646786,3580960709354883,3580960717701766,3580945809060324
69,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,115,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,30258,30258,26507,242072,208,744113,119855,0,2982376,3580945809228652,3580960717785766,3580960717796326,3580945809340701
70,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,116,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,28885,28885,24989,231088,208,812232,129584,0,3254028,3580945809339061,3580960717801126,3580960717810726,3580945809443150
71,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,118,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,13693170,13693170,37502,109545368,1600000,8530796340,109379798,0,34166037268,3580945809483159,3580960717830566,3580960726569609,3580945818234724
72,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,120,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,30503,30503,26727,244032,208,760563,121945,0,3046832,3580945818441081,3580960726666249,3580960726676649,3580945818600129
73,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,121,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,28996,28996,25163,231976,208,798086,127282,0,3198804,3580945818602149,3580960726682249,3580960726693929,3580945818697439
74,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,123,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,15616380,15616380,43611,124931048,1600000,10256492771,124808308,0,41068768340,3580945818750038,3580960726713277,3580960736437440,3580945828591980
75,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,125,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,33469,33469,29641,267760,208,915278,145919,0,3666708,3580945828736749,3580960736527840,3580960736539200,3580945828839347
76,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,126,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,29750,29750,25902,238008,208,848618,135249,0,3399968,3580945828834997,3580960736544160,3580960736556800,3580945828924666
77,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,128,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,17417865,17417865,36163,139342928,1600000,9919657230,139150977,0,39721481924,3580945828979586,3580960736576800,3580960747122243,3580945839875096
78,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,130,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,34805,34805,30976,278448,208,983113,156263,0,3938244,3580945840009025,3580960747209283,3580960747221443,3580945840110364
79,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,131,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,31049,31049,27235,248400,208,923556,146475,0,3699496,3580945840105814,3580960747226243,3580960747239043,3580945840192583
80,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,133,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,19295867,19295867,50538,154366944,1600000,12723475485,154247293,0,50936693732,3580945840245323,3580960747259363,3580960759104167,3580945852253561
81,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,135,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,33719,33719,29930,269760,208,967494,154293,0,3875364,3580945852393069,3580960759196007,3580960759209127,3580945852490328
82,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,136,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,35612,35612,31788,284904,208,1124277,177491,0,4502768,3580945852484018,3580960759214247,3580960759228327,3580945852571547
83,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,138,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,20142079,20142079,52715,161136640,1600000,13302042240,161000404,0,53250965988,3580945852622487,3580960759248647,3580960771612331,3580945865141810
84,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,140,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,38152,38152,34353,305224,208,1154491,181936,0,4623352,3580945865260989,3580960771699371,3580960771713131,3580945865356867
85,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,141,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,34501,34501,30726,276016,208,1099608,172630,0,4404036,3580945865349397,3580960771718091,3580960771734251,3580945865436896
86,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,143,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,22003007,22003007,55867,176024064,1600000,14491675921,175885927,0,58009472072,3580945865489006,3580960771753771,3580960785251215,3580945879146366
87,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,145,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,38597,38597,34806,308784,208,1199576,190853,0,4803744,3580945879278875,3580960785341295,3580960785357295,3580945879382314
88,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,146,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,39883,39883,36044,319072,208,1349802,211252,0,5404840,3580945879375714,3580960785357295,3580960785372015,3580945879468713
89,"void sumKernel<24, 1024>(HIP_vector_type<float, 4u>*, HIP_vector_type<float, 4u> const*, int) ",2,0,148,3452575,3452575,102400000,1024,0,0,60,4,16,64,0x0,0x7fcec6ac8f40,23778816,23778816,58785,190230536,1600000,15556288221,190093337,0,62267918984,3580945879520332,3580960785392130,3580960800760133,3580945894236341
90,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,150,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,39372,39372,35626,314984,208,1238038,195456,0,4957804,3580945894355310,3580960800855333,3580960800871333,3580945894459438
91,"initKernel(HIP_vector_type<float, 4u>*, unsigned long) ",2,0,151,3452575,3452575,13312,256,0,0,8,0,16,64,0x0,0x7fcec6ac8f00,37571,37571,33799,300576,208,1256385,197732,0,5030976,3580945894452569,3580960800878373,3580960800895813,3580945894542118
